author,video_count,median_engagement_rate,median_views,max_views,median_efficiency,author_verified,confidence,already_large_reach,segment,promising_score
formula1update,1,0.024158249158249157,59400.0,59400,4.0670453128365586e-07,False,low,False,Other,0.009663299663299664
marc.koolen,1,0.023895833333333335,48000.0,48000,4.978298611111112e-07,False,low,False,Other,0.009558333333333335
vv.dem.vv,1,0.023773584905660377,10600.0,10600,2.2427910288358847e-06,False,low,False,Other,0.009509433962264151
jessstjohn_,1,0.023667041619797526,88900.0,88900,2.662209406051465e-07,False,low,False,Other,0.009466816647919011
madison_lippy,1,0.023502890173410406,86500.0,86500,2.717097129874035e-07,False,low,False,Other,0.009401156069364163
arielly.hillary,1,0.023209876543209877,48600.0,48600,4.775694761977341e-07,False,low,False,Other,0.00928395061728395
janaweisxo,1,0.023071528751753157,71300.0,71300,3.235838534607736e-07,False,low,False,Other,0.009228611500701263
noortjedomoortje,1,0.022841225626740947,35900.0,35900,6.362458391849846e-07,False,low,False,Other,0.00913649025069638
jackbobo8,1,0.02278996865203762,31900.0,31900,7.144190800011792e-07,False,low,False,Other,0.009115987460815048
news1st,1,0.032325581395348836,25800.0,25800,1.2529295114476293e-06,True,low,False,Other,0.009051162790697674
dilmerval,1,0.022574665293511844,97100.0,97100,2.3248882897540518e-07,False,low,False,Other,0.009029866117404738
vedatcamoglu06,1,0.021934117647058823,1700000.0,1700000,1.290242214532872e-08,False,low,False,Breakout,0.00877364705882353
julyaimee,1,0.02190779014308426,62900.0,62900,3.482955507644556e-07,False,low,False,Other,0.008763116057233704
debuffel,1,0.02172645739910314,44600.0,44600,4.871403004283215e-07,False,low,False,Other,0.008690582959641256
marcusstone_fitness,1,0.021675977653631284,35800.0,35800,6.05474236134952e-07,False,low,False,Other,0.008670391061452514
sportpoeder,1,0.021664275466284074,69700.0,69700,3.108217427013497e-07,False,low,False,Other,0.00866571018651363
bgjfit,1,0.021513083048919225,87900.0,87900,2.4474497211512204e-07,False,low,False,Other,0.00860523321956769
lia.lewis,1,0.06131076086956522,9200000.0,9200000,6.664213137996219e-09,True,low,True,Breakout,0.00858350652173913
smiithdefortal,1,0.021352785145888595,37700.0,37700,5.663868738962492e-07,False,low,False,Other,0.00854111405835544
daan_tjuuuh,1,0.02083408884859474,110300.0,110300,1.8888566499179274e-07,False,low,False,Other,0.008333635539437896
wpsj2,1,0.020212833044300806,634300.0,634300,3.186636141305503e-08,False,low,False,Other,0.008085133217720322
fortunanius,1,0.01992578849721707,215600.0,215600,9.242016928208288e-08,False,low,False,Other,0.007970315398886828
nataneschorsch,1,0.01953623188405797,34500.0,34500,5.6626759084226e-07,False,low,False,Other,0.00781449275362319
eduardofilipe.coaching,1,0.01949404761904762,33600.0,33600,5.801799886621315e-07,False,low,False,Other,0.007797619047619048
nadine.j,1,0.019417040358744395,89200.0,89200,2.1767982464960084e-07,False,low,False,Other,0.007766816143497758
celinedept,1,0.055344186046511624,64500000.0,64500000,8.580493960699476e-10,True,low,True,Breakout,0.007748186046511627
jessicabruintjes,1,0.018432671081677704,45300.0,45300,4.069022313836138e-07,False,low,False,Other,0.007373068432671082
marienvsteenberguh,1,0.018239700374531834,106800.0,106800,1.707837113720209e-07,False,low,False,Other,0.007295880149812734
zubair_rajput1,1,0.01803979914450437,5377.0,5377,3.3549933316913463e-06,False,low,False,Other,0.007215919657801748
mrsgiacalone,1,0.03605428571428571,3500000.0,3500000,1.0301224489795918e-08,False,low,True,Breakout,0.007210857142857143
horsetrainer3,1,0.034515128205128205,3900000.0,3900000,8.850032873109796e-09,False,low,True,Breakout,0.0069030256410256416
eric010100101,1,0.01715725806451613,49600.0,49600,3.459124609781478e-07,False,low,False,Other,0.006862903225806453
matthijs_p,1,0.016376237623762377,50500.0,50500,3.242819331438094e-07,False,low,False,Other,0.006550495049504951
lifewithvesper,1,0.01628440366972477,43600.0,43600,3.7349549701203605e-07,False,low,False,Other,0.006513761467889909
gregkrucialcarney,1,0.01605828220858896,65200.0,65200,2.462926719108736e-07,False,low,False,Other,0.006423312883435584
falo_murillo,1,0.016001155735336607,346100.0,346100,4.6232752774737376e-08,False,low,False,Other,0.006400462294134643
zow3y101,1,0.015826972010178117,157200.0,157200,1.0068048352530608e-07,False,low,False,Other,0.0063307888040712475
exercisebrothers,1,0.015222761358623731,226700.0,226700,6.71493663812251e-08,False,low,False,Other,0.006089104543449493
kamalmordi,1,0.015162790697674419,107500.0,107500,1.4104921579232017e-07,False,low,False,Other,0.006065116279069768
dantedejong1,1,0.015099255583126551,80600.0,80600,1.8733567721000683e-07,False,low,False,Other,0.006039702233250621
deltabolic,1,0.029843235294117646,3400000.0,3400000,8.777422145328719e-09,False,low,True,Breakout,0.00596864705882353
jackblees,1,0.02887330357142857,11200000.0,11200000,2.5779735331632654e-09,False,low,True,Breakout,0.005774660714285715
bibi_305_786,1,0.027970714285714286,2800000.0,2800000,9.989540816326532e-09,False,low,True,Breakout,0.005594142857142857
laykron,1,0.0132804,2500000.0,2500000,5.3121599999999996e-09,False,low,False,Breakout,0.00531216
hippeuutzutphen,1,0.013033459595959597,316800.0,316800,4.114097094684216e-08,False,low,False,Other,0.005213383838383839
jpk_automotive_youtube,1,0.012544303797468355,79000.0,79000,1.587886556641564e-07,False,low,False,Other,0.005017721518987342
toolstour,1,0.02443767441860465,21500000.0,21500000,1.1366360194699838e-09,False,low,True,Breakout,0.0048875348837209304
ariega_on_the_beats,1,0.011640543364681295,191400.0,191400,6.08178859178751e-08,False,low,False,Other,0.004656217345872518
ishaqqureshi64,1,0.011525023607176582,211800.0,211800,5.441465348053155e-08,False,low,False,Other,0.004610009442870633
wegmarkering,1,0.011453277545327755,358500.0,358500,3.1947775579714796e-08,False,low,False,Other,0.004581311018131102
gorang530,1,0.01053295932678822,142600.0,142600,7.386366989332552e-08,False,low,False,Other,0.004213183730715288
baileydoesfitness4,1,0.009766355140186915,85600.0,85600,1.1409293388068826e-07,False,low,False,Other,0.003906542056074766
vlogdad,1,0.008831936914736323,202900.0,202900,4.352852101890746e-08,False,low,False,Other,0.0035327747658945295
jufashley,1,0.008627450980392156,81600.0,81600,1.0572856593617839e-07,False,low,False,Other,0.0034509803921568627
shineadpond1,1,0.008054711246200608,65800.0,65800,1.2241202501824632e-07,False,low,False,Other,0.003221884498480243
jantt7,1,0.007860780984719864,58900.0,58900,1.3345977902750194e-07,False,low,False,Other,0.003144312393887946
mrp_loco,1,0.007369727047146402,40300.0,40300,1.8287163888700748e-07,False,low,False,Other,0.0029478908188585607
williamvangemert,1,0.013938783783783784,7400000.0,7400000,1.883619430241052e-09,False,low,True,Breakout,0.002787756756756757
rebeka0730,1,0.006959211732355637,436400.0,436400,1.5946864647927675e-08,False,low,False,Other,0.002783684692942255
ryanngoldsdointhings,1,0.005850768842954374,396700.0,396700,1.474859804122605e-08,False,low,False,Other,0.00234030753718175
battlefieldclip,1,0.0057748344370860925,226500.0,226500,2.5495957779629548e-08,False,low,False,Other,0.002309933774834437
mahmoudzin6,1,0.005059285714285714,1400000.0,1400000,3.6137755102040815e-09,False,low,False,Breakout,0.002023714285714286
hindtje27,1,0.005042405551272167,259400.0,259400,1.943872610359355e-08,False,low,False,Other,0.0020169622205088666
agnesbraham,1,0.004855491329479769,51900.0,51900,9.355474623275085e-08,False,low,False,Other,0.0019421965317919076
sashley045,1,0.004448979591836735,49000.0,49000,9.079550187421907e-08,False,low,False,Other,0.001779591836734694
milanvannleeuwen,1,0.0037138263665594854,62200.0,62200,5.970781939806247e-08,False,low,False,Other,0.0014855305466237943
denhaag07076,1,0.0035408823529411763,3400000.0,3400000,1.0414359861591694e-09,False,low,True,Breakout,0.0007081764705882353
